hp,dp,ap,offH,offD,offA,pnlH,pnlD,pnlA,worstPnl,riskRatio,riskLabel,concLabel
0.3500,0.3800,0.2700,2.629,2.421,3.407,800000,800000,800000,800000,0.9200,good,balanced
0.3500,0.3900,0.2600,2.629,2.359,3.538,800000,800000,800000,800000,0.9200,good,balanced
0.3500,0.4000,0.2500,2.629,2.300,3.680,800000,800000,800000,800000,0.9200,good,balanced
0.3500,0.4100,0.2400,2.629,2.244,3.833,800000,800000,800000,800000,0.9200,good,balanced
0.3500,0.4200,0.2300,2.629,2.190,4.000,800000,800000,800000,800000,0.9200,good,balanced
0.3500,0.4300,0.2200,2.629,2.140,4.182,800000,800000,800000,800000,0.9200,good,balanced
0.3500,0.4400,0.2100,2.629,2.091,4.381,800000,800000,800000,800000,0.9200,good,balanced
0.3500,0.4500,0.2000,2.629,2.044,4.600,800000,800000,800000,800000,0.9200,good,balanced
0.3500,0.4600,0.1900,2.629,2.000,4.842,800000,800000,800000,800000,0.9200,good,balanced
0.3500,0.4700,0.1800,2.629,1.957,5.111,800000,800000,800000,800000,0.9200,good,balanced
0.3500,0.4800,0.1700,2.629,1.917,5.412,800000,800000,800000,800000,0.9200,good,balanced
0.3500,0.4900,0.1600,2.629,1.878,5.750,800000,800000,800000,800000,0.9200,good,balanced
0.3500,0.5000,0.1500,2.629,1.840,6.133,800000,800000,800000,800000,0.9200,good,moderate
0.3500,0.5100,0.1400,2.629,1.804,6.571,800000,800000,800000,800000,0.9200,good,moderate
0.3500,0.5200,0.1300,2.629,1.769,7.077,800000,800000,800000,800000,0.9200,good,moderate
0.3500,0.5300,0.1200,2.629,1.736,7.667,800000,800000,800000,800000,0.9200,good,moderate
0.3500,0.5400,0.1100,2.629,1.704,8.364,800000,800000,800000,800000,0.9200,good,moderate
0.3500,0.5500,0.1000,2.629,1.673,9.200,800000,800000,800000,800000,0.9200,good,moderate
0.3500,0.5600,0.0900,2.629,1.643,10.222,800000,800000,800000,800000,0.9200,good,moderate
0.3500,0.5700,0.0800,2.629,1.614,11.500,800000,800000,800000,800000,0.9200,good,moderate
0.3500,0.5800,0.0700,2.629,1.586,13.143,800000,800000,800000,800000,0.9200,good,moderate
0.3500,0.5900,0.0600,2.629,1.559,15.333,800000,800000,800000,800000,0.9200,good,moderate
0.3500,0.6000,0.0500,2.629,1.533,18.400,800000,800000,800000,800000,0.9200,good,moderate
0.3500,0.6100,0.0400,2.629,1.508,23.000,800000,800000,800000,800000,0.9200,good,moderate
0.3500,0.6200,0.0300,2.629,1.484,30.667,800000,800000,800000,800000,0.9200,good,moderate
0.3500,0.6300,0.0200,2.629,1.460,46.000,800000,800000,800000,800000,0.9200,good,moderate
0.3500,0.6400,0.0100,2.629,1.438,92.000,800000,800000,800000,800000,0.9200,good,moderate
0.3500,0.6500,0.0000,2.629,1.415,999.000,800000,800000,10000000,800000,0.9200,good,moderate
0.3600,0.0000,0.6400,2.556,999.000,1.438,800000,10000000,800000,800000,0.9200,max,moderate
0.3600,0.0100,0.6300,2.556,92.000,1.460,800000,800000,800000,800000,0.9200,max,moderate
0.3600,0.0200,0.6200,2.556,46.000,1.484,800000,800000,800000,800000,0.9200,max,moderate
0.3600,0.0300,0.6100,2.556,30.667,1.508,800000,800000,800000,800000,0.9200,max,moderate
0.3600,0.0400,0.6000,2.556,23.000,1.533,800000,800000,800000,800000,0.9200,max,moderate
0.3600,0.0500,0.5900,2.556,18.400,1.559,800000,800000,800000,800000,0.9200,max,moderate
0.3600,0.0600,0.5800,2.556,15.333,1.586,800000,800000,800000,800000,0.9200,good,moderate
0.3600,0.0700,0.5700,2.556,13.143,1.614,800000,800000,800000,800000,0.9200,good,moderate
0.3600,0.0800,0.5600,2.556,11.500,1.643,800000,800000,800000,800000,0.9200,good,moderate
0.3600,0.0900,0.5500,2.556,10.222,1.673,800000,800000,800000,800000,0.9200,max,moderate
0.3600,0.1000,0.5400,2.556,9.200,1.704,800000,800000,800000,800000,0.9200,max,moderate
0.3600,0.1100,0.5300,2.556,8.364,1.736,800000,800000,800000,800000,0.9200,max,moderate
0.3600,0.1200,0.5200,2.556,7.667,1.769,800000,800000,800000,800000,0.9200,max,moderate
0.3600,0.1300,0.5100,2.556,7.077,1.804,800000,800000,800000,800000,0.9200,max,moderate
0.3600,0.1400,0.5000,2.556,6.571,1.840,800000,800000,800000,800000,0.9200,good,moderate
0.3600,0.1500,0.4900,2.556,6.133,1.878,800000,800000,800000,800000,0.9200,max,balanced
0.3600,0.1600,0.4800,2.556,5.750,1.917,800000,800000,800000,800000,0.9200,max,balanced
0.3600,0.1700,0.4700,2.556,5.412,1.957,800000,800000,800000,800000,0.9200,max,balanced
0.3600,0.1800,0.4600,2.556,5.111,2.000,800000,800000,800000,800000,0.9200,max,balanced
0.3600,0.1900,0.4500,2.556,4.842,2.044,800000,800000,800000,800000,0.9200,max,balanced
0.3600,0.2000,0.4400,2.556,4.600,2.091,800000,800000,800000,800000,0.9200,max,balanced
0.3600,0.2100,0.4300,2.556,4.381,2.140,800000,800000,800000,800000,0.9200,good,balanced
0.3600,0.2200,0.4200,2.556,4.182,2.190,800000,800000,800000,800000,0.9200,max,balanced
0.3600,0.2300,0.4100,2.556,4.000,2.244,800000,800000,800000,800000,0.9200,max,balanced
0.3600,0.2400,0.4000,2.556,3.833,2.300,800000,800000,800000,800000,0.9200,max,balanced
0.3600,0.2500,0.3900,2.556,3.680,2.359,800000,800000,800000,800000,0.9200,max,balanced
0.3600,0.2600,0.3800,2.556,3.538,2.421,800000,800000,800000,800000,0.9200,max,balanced
0.3600,0.2700,0.3700,2.556,3.407,2.486,800000,800000,800000,800000,0.9200,max,balanced
0.3600,0.2800,0.3600,2.556,3.286,2.556,800000,800000,800000,800000,0.9200,good,balanced
0.3600,0.2900,0.3500,2.556,3.172,2.629,800000,800000,800000,800000,0.9200,good,balanced
0.3600,0.3000,0.3400,2.556,3.067,2.706,800000,800000,800000,800000,0.9200,max,balanced
0.3600,0.3100,0.3300,2.556,2.968,2.788,800000,800000,800000,800000,0.9200,max,balanced
0.3600,0.3200,0.3200,2.556,2.875,2.875,800000,800000,800000,800000,0.9200,max,balanced
0.3600,0.3300,0.3100,2.556,2.788,2.968,800000,800000,800000,800000,0.9200,max,balanced
0.3600,0.3400,0.3000,2.556,2.706,3.067,800000,800000,800000,800000,0.9200,max,balanced
0.3600,0.3500,0.2900,2.556,2.629,3.172,800000,800000,800000,800000,0.9200,good,balanced
0.3600,0.3600,0.2800,2.556,2.556,3.286,800000,800000,800000,800000,0.9200,good,balanced
0.3600,0.3700,0.2700,2.556,2.486,3.407,800000,800000,800000,800000,0.9200,max,balanced
0.3600,0.3800,0.2600,2.556,2.421,3.538,800000,800000,800000,800000,0.9200,max,balanced
0.3600,0.3900,0.2500,2.556,2.359,3.680,800000,800000,800000,800000,0.9200,max,balanced
0.3600,0.4000,0.2400,2.556,2.300,3.833,800000,800000,800000,800000,0.9200,max,balanced
0.3600,0.4100,0.2300,2.556,2.244,4.000,800000,800000,800000,800000,0.9200,max,balanced
0.3600,0.4200,0.2200,2.556,2.190,4.182,800000,800000,800000,800000,0.9200,max,balanced
0.3600,0.4300,0.2100,2.556,2.140,4.381,800000,800000,800000,800000,0.9200,good,balanced
0.3600,0.4400,0.2000,2.556,2.091,4.600,800000,800000,800000,800000,0.9200,max,balanced
0.3600,0.4500,0.1900,2.556,2.044,4.842,800000,800000,800000,800000,0.9200,max,balanced
0.3600,0.4600,0.1800,2.556,2.000,5.111,800000,800000,800000,800000,0.9200,max,balanced
0.3600,0.4700,0.1700,2.556,1.957,5.412,800000,800000,800000,800000,0.9200,max,balanced
0.3600,0.4800,0.1600,2.556,1.917,5.750,800000,800000,800000,800000,0.9200,max,balanced
0.3600,0.4900,0.1500,2.556,1.878,6.133,800000,800000,800000,800000,0.9200,max,balanced
0.3600,0.5000,0.1400,2.556,1.840,6.571,800000,800000,800000,800000,0.9200,good,moderate
0.3600,0.5100,0.1300,2.556,1.804,7.077,800000,800000,800000,800000,0.9200,max,moderate
0.3600,0.5200,0.1200,2.556,1.769,7.667,800000,800000,800000,800000,0.9200,max,moderate
0.3600,0.5300,0.1100,2.556,1.736,8.364,800000,800000,800000,800000,0.9200,max,moderate
0.3600,0.5400,0.1000,2.556,1.704,9.200,800000,800000,800000,800000,0.9200,max,moderate
0.3600,0.5500,0.0900,2.556,1.673,10.222,800000,800000,800000,800000,0.9200,max,moderate
0.3600,0.5600,0.0800,2.556,1.643,11.500,800000,800000,800000,800000,0.9200,good,moderate
0.3600,0.5700,0.0700,2.556,1.614,13.143,800000,800000,800000,800000,0.9200,good,moderate
0.3600,0.5800,0.0600,2.556,1.586,15.333,800000,800000,800000,800000,0.9200,good,moderate
0.3600,0.5900,0.0500,2.556,1.559,18.400,800000,800000,800000,800000,0.9200,max,moderate
0.3600,0.6000,0.0400,2.556,1.533,23.000,800000,800000,800000,800000,0.9200,max,moderate
0.3600,0.6100,0.0300,2.556,1.508,30.667,800000,800000,800000,800000,0.9200,max,moderate
0.3600,0.6200,0.0200,2.556,1.484,46.000,800000,800000,800000,800000,0.9200,max,moderate
0.3600,0.6300,0.0100,2.556,1.460,92.000,800000,800000,800000,800000,0.9200,max,moderate
0.3600,0.6400,0.0000,2.556,1.438,999.000,800000,800000,10000000,800000,0.9200,max,moderate
0.3700,0.0000,0.6300,2.486,999.000,1.460,800000,10000000,800000,800000,0.9200,max,moderate
0.3700,0.0100,0.6200,2.486,92.000,1.484,800000,800000,800000,800000,0.9200,max,moderate
0.3700,0.0200,0.6100,2.486,46.000,1.508,800000,800000,800000,800000,0.9200,max,moderate
0.3700,0.0300,0.6000,2.486,30.667,1.533,800000,800000,800000,800000,0.9200,max,moderate
0.3700,0.0400,0.5900,2.486,23.000,1.559,800000,800000,800000,800000,0.9200,max,moderate
0.3700,0.0500,0.5800,2.486,18.400,1.586,800000,800000,800000,800000,0.9200,good,moderate
0.3700,0.0600,0.5700,2.486,15.333,1.614,800000,800000,800000,800000,0.9200,max,moderate
0.3700,0.0700,0.5600,2.486,13.143,1.643,800000,800000,800000,800000,0.9200,good,moderate
0.3700,0.0800,0.5500,2.486,11.500,1.673,800000,800000,800000,800000,0.9200,max,moderate
0.3700,0.0900,0.5400,2.486,10.222,1.704,800000,800000,800000,800000,0.9200,max,moderate
0.3700,0.1000,0.5300,2.486,9.200,1.736,800000,800000,800000,800000,0.9200,max,moderate
0.3700,0.1100,0.5200,2.486,8.364,1.769,800000,800000,800000,800000,0.9200,max,moderate
0.3700,0.1200,0.5100,2.486,7.667,1.804,800000,800000,800000,800000,0.9200,max,moderate
0.3700,0.1300,0.5000,2.486,7.077,1.840,800000,800000,800000,800000,0.9200,max,moderate
0.3700,0.1400,0.4900,2.486,6.571,1.878,800000,800000,800000,800000,0.9200,good,balanced
0.3700,0.1500,0.4800,2.486,6.133,1.917,800000,800000,800000,800000,0.9200,max,balanced
0.3700,0.1600,0.4700,2.486,5.750,1.957,800000,800000,800000,800000,0.9200,max,balanced
0.3700,0.1700,0.4600,2.486,5.412,2.000,800000,800000,800000,800000,0.9200,max,balanced
0.3700,0.1800,0.4500,2.486,5.111,2.044,800000,800000,800000,800000,0.9200,max,balanced
0.3700,0.1900,0.4400,2.486,4.842,2.091,800000,800000,800000,800000,0.9200,max,balanced
0.3700,0.2000,0.4300,2.486,4.600,2.140,800000,800000,800000,800000,0.9200,good,balanced
0.3700,0.2100,0.4200,2.486,4.381,2.190,800000,800000,800000,800000,0.9200,max,balanced
0.3700,0.2200,0.4100,2.486,4.182,2.244,800000,800000,800000,800000,0.9200,max,balanced
0.3700,0.2300,0.4000,2.486,4.000,2.300,800000,800000,800000,800000,0.9200,max,balanced
0.3700,0.2400,0.3900,2.486,3.833,2.359,800000,800000,800000,800000,0.9200,max,balanced
0.3700,0.2500,0.3800,2.486,3.680,2.421,800000,800000,800000,800000,0.9200,max,balanced
0.3700,0.2600,0.3700,2.486,3.538,2.486,800000,800000,800000,800000,0.9200,max,balanced
0.3700,0.2700,0.3600,2.486,3.407,2.556,800000,800000,800000,800000,0.9200,max,balanced
0.3700,0.2800,0.3500,2.486,3.286,2.629,800000,800000,800000,800000,0.9200,good,balanced
0.3700,0.2900,0.3400,2.486,3.172,2.706,800000,800000,800000,800000,0.9200,good,balanced
0.3700,0.3000,0.3300,2.486,3.067,2.788,800000,800000,800000,800000,0.9200,max,balanced
0.3700,0.3100,0.3200,2.486,2.968,2.875,800000,800000,800000,800000,0.9200,max,balanced
0.3700,0.3200,0.3100,2.486,2.875,2.968,800000,800000,800000,800000,0.9200,max,balanced
0.3700,0.3300,0.3000,2.486,2.788,3.067,800000,800000,800000,800000,0.9200,max,balanced
0.3700,0.3400,0.2900,2.486,2.706,3.172,800000,800000,800000,800000,0.9200,good,balanced
0.3700,0.3500,0.2800,2.486,2.629,3.286,800000,800000,800000,800000,0.9200,good,balanced
0.3700,0.3600,0.2700,2.486,2.556,3.407,800000,800000,800000,800000,0.9200,max,balanced
0.3700,0.3700,0.2600,2.486,2.486,3.538,800000,800000,800000,800000,0.9200,max,balanced
0.3700,0.3800,0.2500,2.486,2.421,3.680,800000,800000,800000,800000,0.9200,max,balanced
0.3700,0.3900,0.2400,2.486,2.359,3.833,800000,800000,800000,800000,0.9200,max,balanced
0.3700,0.4000,0.2300,2.486,2.300,4.000,800000,800000,800000,800000,0.9200,max,balanced
0.3700,0.4100,0.2200,2.486,2.244,4.182,800000,800000,800000,800000,0.9200,max,balanced
0.3700,0.4200,0.2100,2.486,2.190,4.381,800000,800000,800000,800000,0.9200,max,balanced
0.3700,0.4300,0.2000,2.486,2.140,4.600,800000,800000,800000,800000,0.9200,good,balanced
0.3700,0.4400,0.1900,2.486,2.091,4.842,800000,800000,800000,800000,0.9200,max,balanced
0.3700,0.4500,0.1800,2.486,2.044,5.111,800000,800000,800000,800000,0.9200,max,balanced
0.3700,0.4600,0.1700,2.486,2.000,5.412,800000,800000,800000,800000,0.9200,max,balanced
0.3700,0.4700,0.1600,2.486,1.957,5.750,800000,800000,800000,800000,0.9200,max,balanced
0.3700,0.4800,0.1500,2.486,1.917,6.133,800000,800000,800000,800000,0.9200,max,balanced
0.3700,0.4900,0.1400,2.486,1.878,6.571,800000,800000,800000,800000,0.9200,good,balanced
0.3700,0.5000,0.1300,2.486,1.840,7.077,800000,800000,800000,800000,0.9200,max,moderate
0.3700,0.5100,0.1200,2.486,1.804,7.667,800000,800000,800000,800000,0.9200,max,moderate
0.3700,0.5200,0.1100,2.486,1.769,8.364,800000,800000,800000,800000,0.9200,max,moderate
0.3700,0.5300,0.1000,2.486,1.736,9.200,800000,800000,800000,800000,0.9200,max,moderate
0.3700,0.5400,0.0900,2.486,1.704,10.222,800000,800000,800000,800000,0.9200,max,moderate
0.3700,0.5500,0.0800,2.486,1.673,11.500,800000,800000,800000,800000,0.9200,max,moderate
0.3700,0.5600,0.0700,2.486,1.643,13.143,800000,800000,800000,800000,0.9200,good,moderate
0.3700,0.5700,0.0600,2.486,1.614,15.333,800000,800000,800000,800000,0.9200,max,moderate
0.3700,0.5800,0.0500,2.486,1.586,18.400,800000,800000,800000,800000,0.9200,good,moderate
0.3700,0.5900,0.0400,2.486,1.559,23.000,800000,800000,800000,800000,0.9200,max,moderate
0.3700,0.6000,0.0300,2.486,1.533,30.667,800000,800000,800000,800000,0.9200,max,moderate
0.3700,0.6100,0.0200,2.486,1.508,46.000,800000,800000,800000,800000,0.9200,max,moderate
0.3700,0.6200,0.0100,2.486,1.484,92.000,800000,800000,800000,800000,0.9200,max,moderate
0.3700,0.6300,0.0000,2.486,1.460,999.000,800000,800000,10000000,800000,0.9200,max,moderate
0.3800,0.0000,0.6200,2.421,999.000,1.484,800000,10000000,800000,800000,0.9200,max,moderate
0.3800,0.0100,0.6100,2.421,92.000,1.508,800000,800000,800000,800000,0.9200,max,moderate
0.3800,0.0200,0.6000,2.421,46.000,1.533,800000,800000,800000,800000,0.9200,max,moderate
0.3800,0.0300,0.5900,2.421,30.667,1.559,800000,800000,800000,800000,0.9200,max,moderate
0.3800,0.0400,0.5800,2.421,23.000,1.586,800000,800000,800000,800000,0.9200,good,moderate
0.3800,0.0500,0.5700,2.421,18.400,1.614,800000,800000,800000,800000,0.9200,max,moderate
0.3800,0.0600,0.5600,2.421,15.333,1.643,800000,800000,800000,800000,0.9200,good,moderate
0.3800,0.0700,0.5500,2.421,13.143,1.673,800000,800000,800000,800000,0.9200,good,moderate
0.3800,0.0800,0.5400,2.421,11.500,1.704,800000,800000,800000,800000,0.9200,max,moderate
0.3800,0.0900,0.5300,2.421,10.222,1.736,800000,800000,800000,800000,0.9200,max,moderate
0.3800,0.1000,0.5200,2.421,9.200,1.769,800000,800000,800000,800000,0.9200,max,moderate
0.3800,0.1100,0.5100,2.421,8.364,1.804,800000,800000,800000,800000,0.9200,max,moderate
0.3800,0.1200,0.5000,2.421,7.667,1.840,800000,800000,800000,800000,0.9200,max,moderate
0.3800,0.1300,0.4900,2.421,7.077,1.878,800000,800000,800000,800000,0.9200,max,balanced
0.3800,0.1400,0.4800,2.421,6.571,1.917,800000,800000,800000,800000,0.9200,good,balanced
0.3800,0.1500,0.4700,2.421,6.133,1.957,800000,800000,800000,800000,0.9200,max,balanced
0.3800,0.1600,0.4600,2.421,5.750,2.000,800000,800000,800000,800000,0.9200,max,balanced
0.3800,0.1700,0.4500,2.421,5.412,2.044,800000,800000,800000,800000,0.9200,max,balanced
0.3800,0.1800,0.4400,2.421,5.111,2.091,800000,800000,800000,800000,0.9200,max,balanced
0.3800,0.1900,0.4300,2.421,4.842,2.140,800000,800000,800000,800000,0.9200,good,balanced
0.3800,0.2000,0.4200,2.421,4.600,2.190,800000,800000,800000,800000,0.9200,max,balanced
0.3800,0.2100,0.4100,2.421,4.381,2.244,800000,800000,800000,800000,0.9200,max,balanced
0.3800,0.2200,0.4000,2.421,4.182,2.300,800000,800000,800000,800000,0.9200,max,balanced
0.3800,0.2300,0.3900,2.421,4.000,2.359,800000,800000,800000,800000,0.9200,max,balanced
0.3800,0.2400,0.3800,2.421,3.833,2.421,800000,800000,800000,800000,0.9200,max,balanced
0.3800,0.2500,0.3700,2.421,3.680,2.486,800000,800000,800000,800000,0.9200,max,balanced
0.3800,0.2600,0.3600,2.421,3.538,2.556,800000,800000,800000,800000,0.9200,max,balanced
0.3800,0.2700,0.3500,2.421,3.407,2.629,800000,800000,800000,800000,0.9200,good,balanced
0.3800,0.2800,0.3400,2.421,3.286,2.706,800000,800000,800000,800000,0.9200,good,balanced
0.3800,0.2900,0.3300,2.421,3.172,2.788,800000,800000,800000,800000,0.9200,good,balanced
0.3800,0.3000,0.3200,2.421,3.067,2.875,800000,800000,800000,800000,0.9200,max,balanced
0.3800,0.3100,0.3100,2.421,2.968,2.968,800000,800000,800000,800000,0.9200,max,balanced
0.3800,0.3200,0.3000,2.421,2.875,3.067,800000,800000,800000,800000,0.9200,max,balanced
0.3800,0.3300,0.2900,2.421,2.788,3.172,800000,800000,800000,800000,0.9200,good,balanced
0.3800,0.3400,0.2800,2.421,2.706,3.286,800000,800000,800000,800000,0.9200,good,balanced
0.3800,0.3500,0.2700,2.421,2.629,3.407,800000,800000,800000,800000,0.9200,good,balanced
0.3800,0.3600,0.2600,2.421,2.556,3.538,800000,800000,800000,800000,0.9200,max,balanced
0.3800,0.3700,0.2500,2.421,2.486,3.680,800000,800000,800000,800000,0.9200,max,balanced
0.3800,0.3800,0.2400,2.421,2.421,3.833,800000,800000,800000,800000,0.9200,max,balanced
0.3800,0.3900,0.2300,2.421,2.359,4.000,800000,800000,800000,800000,0.9200,max,balanced
0.3800,0.4000,0.2200,2.421,2.300,4.182,800000,800000,800000,800000,0.9200,max,balanced
0.3800,0.4100,0.2100,2.421,2.244,4.381,800000,800000,800000,800000,0.9200,max,balanced
0.3800,0.4200,0.2000,2.421,2.190,4.600,800000,800000,800000,800000,0.9200,max,balanced
0.3800,0.4300,0.1900,2.421,2.140,4.842,800000,800000,800000,800000,0.9200,good,balanced
0.3800,0.4400,0.1800,2.421,2.091,5.111,800000,800000,800000,800000,0.9200,max,balanced
0.3800,0.4500,0.1700,2.421,2.044,5.412,800000,800000,800000,800000,0.9200,max,balanced
0.3800,0.4600,0.1600,2.421,2.000,5.750,800000,800000,800000,800000,0.9200,max,balanced
0.3800,0.4700,0.1500,2.421,1.957,6.133,800000,800000,800000,800000,0.9200,max,balanced
0.3800,0.4800,0.1400,2.421,1.917,6.571,800000,800000,800000,800000,0.9200,good,balanced
0.3800,0.4900,0.1300,2.421,1.878,7.077,800000,800000,800000,800000,0.9200,max,balanced
0.3800,0.5000,0.1200,2.421,1.840,7.667,800000,800000,800000,800000,0.9200,max,moderate
0.3800,0.5100,0.1100,2.421,1.804,8.364,800000,800000,800000,800000,0.9200,max,moderate
0.3800,0.5200,0.1000,2.421,1.769,9.200,800000,800000,800000,800000,0.9200,max,moderate
0.3800,0.5300,0.0900,2.421,1.736,10.222,800000,800000,800000,800000,0.9200,max,moderate
0.3800,0.5400,0.0800,2.421,1.704,11.500,800000,800000,800000,800000,0.9200,max,moderate
0.3800,0.5500,0.0700,2.421,1.673,13.143,800000,800000,800000,800000,0.9200,good,moderate
0.3800,0.5600,0.0600,2.421,1.643,15.333,800000,800000,800000,800000,0.9200,good,moderate
0.3800,0.5700,0.0500,2.421,1.614,18.400,800000,800000,800000,800000,0.9200,max,moderate
0.3800,0.5800,0.0400,2.421,1.586,23.000,800000,800000,800000,800000,0.9200,good,moderate
0.3800,0.5900,0.0300,2.421,1.559,30.667,800000,800000,800000,800000,0.9200,max,moderate
0.3800,0.6000,0.0200,2.421,1.533,46.000,800000,800000,800000,800000,0.9200,max,moderate
0.3800,0.6100,0.0100,2.421,1.508,92.000,800000,800000,800000,800000,0.9200,max,moderate
0.3800,0.6200,0.0000,2.421,1.484,999.000,800000,800000,10000000,800000,0.9200,max,moderate
0.3900,0.0000,0.6100,2.359,999.000,1.508,800000,10000000,800000,800000,0.9200,max,moderate
0.3900,0.0100,0.6000,2.359,92.000,1.533,800000,800000,800000,800000,0.9200,max,moderate
0.3900,0.0200,0.5900,2.359,46.000,1.559,800000,800000,800000,800000,0.9200,max,moderate
0.3900,0.0300,0.5800,2.359,30.667,1.586,800000,800000,800000,800000,0.9200,good,moderate
0.3900,0.0400,0.5700,2.359,23.000,1.614,800000,800000,800000,800000,0.9200,max,moderate
0.3900,0.0500,0.5600,2.359,18.400,1.643,800000,800000,800000,800000,0.9200,good,moderate
0.3900,0.0600,0.5500,2.359,15.333,1.673,800000,800000,800000,800000,0.9200,max,moderate
0.3900,0.0700,0.5400,2.359,13.143,1.704,800000,800000,800000,800000,0.9200,good,moderate
0.3900,0.0800,0.5300,2.359,11.500,1.736,800000,800000,800000,800000,0.9200,max,moderate
0.3900,0.0900,0.5200,2.359,10.222,1.769,800000,800000,800000,800000,0.9200,max,moderate
0.3900,0.1000,0.5100,2.359,9.200,1.804,800000,800000,800000,800000,0.9200,max,moderate
0.3900,0.1100,0.5000,2.359,8.364,1.840,800000,800000,800000,800000,0.9200,max,moderate
0.3900,0.1200,0.4900,2.359,7.667,1.878,800000,800000,800000,800000,0.9200,max,balanced
0.3900,0.1300,0.4800,2.359,7.077,1.917,800000,800000,800000,800000,0.9200,max,balanced
0.3900,0.1400,0.4700,2.359,6.571,1.957,800000,800000,800000,800000,0.9200,good,balanced
